cluster_id,transform_name,edge,leg,status,fail_type,fail_msg,ddg_estimate,ddg_uncertainty,result_location,wall_clock_s,gpu_name,gpu_capability,gpu_memory_mb,server,slot,num_job_starts,exit_code,wall_clock_h
499,rbfe_OADMET-0006313_complex_OADMET-0006274_complex,rbfe_OADMET-0006313_OADMET-0006274,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3348,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_4@gpulab2001.chtc.wisc.edu,11,1,0.93
499,rbfe_OADMET-0006313_solvent_OADMET-0006274_solvent,rbfe_OADMET-0006313_OADMET-0006274,solvent,COMPLETED,,,-97.0598477527773,0.0,inner,2786,NVIDIA L40,8.9,45468,dsigpu4002.chtc.wisc.edu,slot2_2@dsigpu4002.chtc.wisc.edu,1,0,0.7738888888888888
499,rbfe_OADMET-0006399_complex_OADMET-0006274_complex,rbfe_OADMET-0006399_OADMET-0006274,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3,NVIDIA H200,9.0,143166,ssilwalgpu4000.chtc.wisc.edu,backfill1_2@ssilwalgpu4000.chtc.wisc.edu,11,2,0.0008333333333333334
499,rbfe_OADMET-0006399_solvent_OADMET-0006274_solvent,rbfe_OADMET-0006399_OADMET-0006274,solvent,COMPLETED,,,-84.19715529970053,0.0,inner,3090,NVIDIA L40,8.9,45468,dsigpu4002.chtc.wisc.edu,slot2_8@dsigpu4002.chtc.wisc.edu,1,0,0.8583333333333333
499,rbfe_OADMET-0006461_complex_OADMET-0006259_complex,rbfe_OADMET-0006461_OADMET-0006259,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3147,NVIDIA L40S,8.9,45468,mkhodakgpu4000.chtc.wisc.edu,backfill1_5@mkhodakgpu4000.chtc.wisc.edu,11,1,0.8741666666666666
499,rbfe_OADMET-0006461_complex_OADMET-0006271_complex,rbfe_OADMET-0006461_OADMET-0006271,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA L40S,8.9,45468,jcaicedogpu0002.chtc.wisc.edu,backfill1_5@jcaicedogpu0002.chtc.wisc.edu,11,2,0.0011111111111111111
499,rbfe_OADMET-0006461_solvent_OADMET-0006259_solvent,rbfe_OADMET-0006461_OADMET-0006259,solvent,COMPLETED,,,-17.393487131417576,0.0,inner,2970,NVIDIA RTX A5000,8.6,24361,glidein_3273215_630389268@gpu05,slot1_2@glidein_3273215_630389268@gpu05,1,0,0.825
499,rbfe_OADMET-0006461_solvent_OADMET-0006271_solvent,rbfe_OADMET-0006461_OADMET-0006271,solvent,COMPLETED,,,-12.739811715212273,0.0,inner,3068,NVIDIA L40,8.9,45468,dsigpu4001.chtc.wisc.edu,slot2_8@dsigpu4001.chtc.wisc.edu,1,0,0.8522222222222222
499,rbfe_OADMET-0006579_complex_OADMET-0006274_complex,rbfe_OADMET-0006579_OADMET-0006274,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,2,NVIDIA L40S,8.9,45468,mkhodakgpu4000.chtc.wisc.edu,backfill1_7@mkhodakgpu4000.chtc.wisc.edu,11,2,0.0005555555555555556
499,rbfe_OADMET-0006579_solvent_OADMET-0006274_solvent,rbfe_OADMET-0006579_OADMET-0006274,solvent,COMPLETED,,,-91.3656520920186,0.0,inner,3896,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_3@gpulab2001.chtc.wisc.edu,1,0,1.0822222222222222
499,rbfe_OCNT-2309935_complex_OADMET-0006274_complex,rbfe_OCNT-2309935_OADMET-0006274,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,5,NVIDIA A40,8.6,45739,glidein_1545382_715862460@gpu01,slot1_3@glidein_1545382_715862460@gpu01,11,2,0.001388888888888889
499,rbfe_OCNT-2309935_solvent_OADMET-0006274_solvent,rbfe_OCNT-2309935_OADMET-0006274,solvent,COMPLETED,,,-111.8632299676824,0.0,inner,2878,NVIDIA H100 80GB HBM3,9.0,81110,Colgate-CCARE-EP.3dd51df4d4e0,slot1_2@Colgate-CCARE-EP.3dd51df4d4e0,1,0,0.7994444444444444
499,rbfe_OCNT-2309995_complex_OADMET-0006274_complex,rbfe_OCNT-2309995_OADMET-0006274,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,1455,NVIDIA L40S,8.9,45460,dbrundagegpu5000.chtc.wisc.edu,backfill1_3@dbrundagegpu5000.chtc.wisc.edu,11,1,0.4041666666666667
499,rbfe_OCNT-2309995_solvent_OADMET-0006274_solvent,rbfe_OCNT-2309995_OADMET-0006274,solvent,COMPLETED,,,27.44385310819748,0.0,inner,2863,NVIDIA L40,8.9,45468,jcaicedogpu0001.chtc.wisc.edu,backfill1_8@jcaicedogpu0001.chtc.wisc.edu,1,0,0.7952777777777778
499,rbfe_OCNT-2311638_complex_OADMET-0006399_complex,rbfe_OCNT-2311638_OADMET-0006399,complex,FAILED,OpenMMException,Error initializing CUDA: CUDA_ERROR_UNKNOWN (999) at /home/conda/feedstock_root/build_artifacts/openmm_1748889452799/wor,,,,4,NVIDIA L40S,8.9,45468,jcaicedogpu0002.chtc.wisc.edu,backfill1_5@jcaicedogpu0002.chtc.wisc.edu,11,2,0.0011111111111111111
499,rbfe_OCNT-2311638_solvent_OADMET-0006399_solvent,rbfe_OCNT-2311638_OADMET-0006399,solvent,COMPLETED,,,27.962964681383195,0.0,inner,2308,NVIDIA L40,8.9,45468,jcaicedogpu0000.chtc.wisc.edu,backfill1_3@jcaicedogpu0000.chtc.wisc.edu,1,0,0.6411111111111111
499,rbfe_OCNT-2316176_complex_OADMET-0006206_complex,rbfe_OCNT-2316176_OADMET-0006206,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,2,NVIDIA L40S,8.9,45468,mkhodakgpu4000.chtc.wisc.edu,backfill1_5@mkhodakgpu4000.chtc.wisc.edu,11,2,0.0005555555555555556
499,rbfe_OCNT-2316176_solvent_OADMET-0006206_solvent,rbfe_OCNT-2316176_OADMET-0006206,solvent,COMPLETED,,,-71.59605738552254,0.0,inner,2241,NVIDIA L40S,8.9,45468,gchrysosgpu4000.chtc.wisc.edu,backfill1_8@gchrysosgpu4000.chtc.wisc.edu,1,0,0.6225
500,rbfe_OADMET-0006099_complex_OCNT-2317468_complex,rbfe_OADMET-0006099_OCNT-2317468,complex,COMPLETED,,,-51.83724291010411,0.0,inner,9155,NVIDIA H200,9.0,143158,dbrundage-chtcgpu5000.chtc.wisc.edu,backfill1_1@dbrundage-chtcgpu5000.chtc.wisc.edu,1,0,2.5430555555555556
500,rbfe_OADMET-0006099_solvent_OCNT-2317468_solvent,rbfe_OADMET-0006099_OCNT-2317468,solvent,COMPLETED,,,-47.73700454091855,0.0,inner,2270,NVIDIA L40,8.9,45468,jcaicedogpu0000.chtc.wisc.edu,backfill1_7@jcaicedogpu0000.chtc.wisc.edu,1,0,0.6305555555555555
501,rbfe_OADMET-0006263_complex_OADMET-0006147_complex,rbfe_OADMET-0006263_OADMET-0006147,complex,COMPLETED,,,-37.542068696133754,0.0,inner,14072,NVIDIA A100-SXM4-80GB,8.0,81154,gpu2008.chtc.wisc.edu,slot2_1@gpu2008.chtc.wisc.edu,1,0,3.908888888888889
501,rbfe_OADMET-0006263_solvent_OADMET-0006147_solvent,rbfe_OADMET-0006263_OADMET-0006147,solvent,COMPLETED,,,-32.731211071324736,0.0,inner,2270,NVIDIA L40S,8.9,45460,dbrundagegpu5000.chtc.wisc.edu,backfill1_2@dbrundagegpu5000.chtc.wisc.edu,1,0,0.6305555555555555
501,rbfe_OADMET-0006265_complex_OADMET-0006098_complex,rbfe_OADMET-0006265_OADMET-0006098,complex,COMPLETED,,,-34.29526188120257,0.0,top,9120,NVIDIA RTX A5000,8.6,24361,glidein_2245716_114722816@gpu05,slot1_2@glidein_2245716_114722816@gpu05,2,0,2.533333333333333
501,rbfe_OADMET-0006265_solvent_OADMET-0006098_solvent,rbfe_OADMET-0006265_OADMET-0006098,solvent,COMPLETED,,,-28.85551446222497,0.0,inner,4165,Tesla V100-PCIE-16GB,7.0,16144,glidein_4154531_153111328@mendel-g0002.mendel.sdmz.amnh.org,slot1_1@glidein_4154531_153111328@mendel-g0002.mendel.sdmz.amnh.org,1,0,1.1569444444444446
501,rbfe_OADMET-0006394_complex_OADMET-0006098_complex,rbfe_OADMET-0006394_OADMET-0006098,complex,COMPLETED,,,-3.8409518311237876,0.0,inner,14456,NVIDIA A100-SXM4-80GB,8.0,81156,glidein_21051_536508567@spark-agpu225.chtc.wisc.edu,slot1_1@glidein_21051_536508567@spark-agpu225.chtc.wisc.edu,1,0,4.015555555555555
501,rbfe_OADMET-0006394_complex_OADMET-0006263_complex,rbfe_OADMET-0006394_OADMET-0006263,complex,COMPLETED,,,0.9637061400866613,0.0,top,8880,NVIDIA H100 80GB HBM3,9.0,81081,glidein_32138_434170212@gpu021.rci.montana.edu,slot1_1@glidein_32138_434170212@gpu021.rci.montana.edu,11,2,2.466666666666667
501,rbfe_OADMET-0006394_solvent_OADMET-0006098_solvent,rbfe_OADMET-0006394_OADMET-0006098,solvent,COMPLETED,,,-5.943877223678729,0.0,inner,2861,NVIDIA H100 80GB HBM3,9.0,81081,glidein_44325_252695070@gpu019.rci.montana.edu,slot1_1@glidein_44325_252695070@gpu019.rci.montana.edu,1,0,0.7947222222222222
501,rbfe_OADMET-0006394_solvent_OADMET-0006263_solvent,rbfe_OADMET-0006394_OADMET-0006263,solvent,COMPLETED,,,8.036176978868212,0.0,inner,4030,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_2@gpulab2001.chtc.wisc.edu,1,0,1.1194444444444445
501,rbfe_OADMET-0006500_complex_OADMET-0006394_complex,rbfe_OADMET-0006500_OADMET-0006394,complex,COMPLETED,,,8.203598758907951,0.0,top,12251,NVIDIA H100 80GB HBM3,9.0,81081,glidein_525802_463476414@rails04,slot1_1@glidein_525802_463476414@rails04,1,0,3.4030555555555555
501,rbfe_OADMET-0006500_solvent_OADMET-0006394_solvent,rbfe_OADMET-0006500_OADMET-0006394,solvent,COMPLETED,,,2.135931475674069,0.0,inner,3942,NVIDIA RTX A5000,8.6,24361,glidein_795025_64906636@gpu07,slot1_4@glidein_795025_64906636@gpu07,1,0,1.095
501,rbfe_OADMET-0006513_complex_OADMET-0006263_complex,rbfe_OADMET-0006513_OADMET-0006263,complex,COMPLETED,,,33.25748487934968,0.0,inner,11860,NVIDIA GeForce RTX 2080 Ti,7.5,10823,glidein_42042_400663250@gpulab2003.chtc.wisc.edu,slot1_1@glidein_42042_400663250@gpulab2003.chtc.wisc.edu,1,0,3.2944444444444443
501,rbfe_OADMET-0006513_complex_OCNT-2317134_complex,rbfe_OADMET-0006513_OCNT-2317134,complex,COMPLETED,,,2.9747411228640135,0.0,inner,14352,NVIDIA A100-SXM4-40GB,8.0,40441,glidein_3033527_525812661@gpu014.rci.montana.edu,slot1_1@glidein_3033527_525812661@gpu014.rci.montana.edu,1,0,3.986666666666667
501,rbfe_OADMET-0006513_solvent_OADMET-0006263_solvent,rbfe_OADMET-0006513_OADMET-0006263,solvent,COMPLETED,,,34.47098686193491,0.0,top,2850,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_5@gpu4002.chtc.wisc.edu,11,2,0.7916666666666666
501,rbfe_OADMET-0006513_solvent_OCNT-2317134_solvent,rbfe_OADMET-0006513_OCNT-2317134,solvent,COMPLETED,,,5.236821790061727,0.0,inner,2629,NVIDIA L40,8.9,45468,xhuanggpu4001.chtc.wisc.edu,backfill1_6@xhuanggpu4001.chtc.wisc.edu,1,0,0.7302777777777778
501,rbfe_OADMET-0006556_complex_OADMET-0006263_complex,rbfe_OADMET-0006556_OADMET-0006263,complex,COMPLETED,,,23.060325137531212,0.0,inner,8661,NVIDIA L40S,8.9,45468,mkhodakgpu4000.chtc.wisc.edu,backfill1_3@mkhodakgpu4000.chtc.wisc.edu,1,0,2.4058333333333333
501,rbfe_OADMET-0006556_solvent_OADMET-0006263_solvent,rbfe_OADMET-0006556_OADMET-0006263,solvent,COMPLETED,,,23.29809662917816,0.0,inner,2390,NVIDIA L40S,8.9,45468,amuraligpu4000.chtc.wisc.edu,backfill1_6@amuraligpu4000.chtc.wisc.edu,1,0,0.6638888888888889
501,rbfe_OADMET-0006613_complex_OADMET-0006263_complex,rbfe_OADMET-0006613_OADMET-0006263,complex,COMPLETED,,,57.60102371242186,0.0,top,14007,NVIDIA GeForce RTX 2080 Ti,7.5,11004,vetsigian0001.chtc.wisc.edu,slot2_3@vetsigian0001.chtc.wisc.edu,11,2,3.890833333333333
501,rbfe_OADMET-0006613_complex_OADMET-0006320_complex,rbfe_OADMET-0006613_OADMET-0006320,complex,COMPLETED,,,-13.452580411412415,0.0,top,14834,NVIDIA A100-SXM4-40GB,8.0,40441,glidein_1227523_123560864@gpu014.rci.montana.edu,slot1_1@glidein_1227523_123560864@gpu014.rci.montana.edu,1,0,4.120555555555556
501,rbfe_OADMET-0006613_solvent_OADMET-0006263_solvent,rbfe_OADMET-0006613_OADMET-0006263,solvent,COMPLETED,,,61.1800091932695,0.0,inner,3216,NVIDIA H100 80GB HBM3,9.0,81089,txie-dsigpu4000.chtc.wisc.edu,backfill1_2@txie-dsigpu4000.chtc.wisc.edu,1,0,0.8933333333333333
501,rbfe_OADMET-0006613_solvent_OADMET-0006320_solvent,rbfe_OADMET-0006613_OADMET-0006320,solvent,COMPLETED,,,-18.04436190987066,0.0,inner,2332,NVIDIA L40S,8.9,45468,jcaicedogpu0004.chtc.wisc.edu,backfill1_5@jcaicedogpu0004.chtc.wisc.edu,1,0,0.6477777777777778
504,rbfe_OADMET-0006133_complex_OADMET-0006095_complex,rbfe_OADMET-0006133_OADMET-0006095,complex,COMPLETED,,,-2.5648689437709304,0.0,top,8595,NVIDIA L40S,8.9,45468,amuraligpu4000.chtc.wisc.edu,backfill1_1@amuraligpu4000.chtc.wisc.edu,1,0,2.3875
504,rbfe_OADMET-0006133_solvent_OADMET-0006095_solvent,rbfe_OADMET-0006133_OADMET-0006095,solvent,COMPLETED,,,-3.0008208715550557,0.0,inner,2208,NVIDIA L40S,8.9,45468,jcaicedogpu0004.chtc.wisc.edu,backfill1_8@jcaicedogpu0004.chtc.wisc.edu,1,0,0.6133333333333333
504,rbfe_OADMET-0006137_complex_OADMET-0006133_complex,rbfe_OADMET-0006137_OADMET-0006133,complex,COMPLETED,,,25.23808649983783,0.0,inner,12897,NVIDIA A100-SXM4-40GB,8.0,40442,coba2000.chtc.wisc.edu,backfill1_4@coba2000.chtc.wisc.edu,1,0,3.5825
504,rbfe_OADMET-0006137_solvent_OADMET-0006133_solvent,rbfe_OADMET-0006137_OADMET-0006133,solvent,COMPLETED,,,19.41532695115517,0.0,inner,2643,NVIDIA H200,9.0,143158,dbrundage-chtcgpu5000.chtc.wisc.edu,backfill1_2@dbrundage-chtcgpu5000.chtc.wisc.edu,1,0,0.7341666666666666
504,rbfe_OADMET-0006156_complex_OADMET-0006095_complex,rbfe_OADMET-0006156_OADMET-0006095,complex,COMPLETED,,,63.13731989278226,0.0,inner,14063,NVIDIA RTX A5000,8.6,24361,glidein_3273215_630389268@gpu05,slot1_4@glidein_3273215_630389268@gpu05,1,0,3.906388888888889
504,rbfe_OADMET-0006156_solvent_OADMET-0006095_solvent,rbfe_OADMET-0006156_OADMET-0006095,solvent,COMPLETED,,,59.3812687128492,0.0,inner,3714,Quadro RTX 6000,7.5,22684,glidein_1316482_135755266@qa-rtx6k-031.crc.nd.edu,slot1_1@glidein_1316482_135755266@qa-rtx6k-031.crc.nd.edu,1,0,1.0316666666666667
504,rbfe_OADMET-0006595_complex_OADMET-0006133_complex,rbfe_OADMET-0006595_OADMET-0006133,complex,COMPLETED,,,46.203127392925595,0.0,top,15131,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_4@gpulab2003.chtc.wisc.edu,11,2,4.203055555555555
504,rbfe_OADMET-0006595_complex_OADMET-0006471_complex,rbfe_OADMET-0006595_OADMET-0006471,complex,COMPLETED,,,28.01314130894307,0.0,inner,12244,NVIDIA GeForce RTX 2080 Ti,7.5,11004,vetsigian0001.chtc.wisc.edu,slot2_4@vetsigian0001.chtc.wisc.edu,1,0,3.401111111111111
504,rbfe_OADMET-0006595_complex_OCNT-2315327_complex,rbfe_OADMET-0006595_OCNT-2315327,complex,COMPLETED,,,42.1956018550999,0.0,inner,19002,Tesla P100-PCIE-16GB,6.0,16269,gpu2001.chtc.wisc.edu,slot2_2@gpu2001.chtc.wisc.edu,1,0,5.278333333333333
504,rbfe_OADMET-0006595_solvent_OADMET-0006133_solvent,rbfe_OADMET-0006595_OADMET-0006133,solvent,COMPLETED,,,41.44145272346832,0.0,inner,3351,NVIDIA A40,8.6,45490,xhuanggpu4000.chtc.wisc.edu,backfill1_3@xhuanggpu4000.chtc.wisc.edu,1,0,0.9308333333333333
504,rbfe_OADMET-0006595_solvent_OADMET-0006471_solvent,rbfe_OADMET-0006595_OADMET-0006471,solvent,COMPLETED,,,31.727247635961664,0.0,inner,2852,NVIDIA L40S,8.9,45468,gchrysosgpu4000.chtc.wisc.edu,backfill1_1@gchrysosgpu4000.chtc.wisc.edu,1,0,0.7922222222222223
504,rbfe_OADMET-0006595_solvent_OCNT-2315327_solvent,rbfe_OADMET-0006595_OCNT-2315327,solvent,COMPLETED,,,40.6989059609847,0.0,inner,2450,NVIDIA L40S,8.9,45468,blengerichgpu4000.chtc.wisc.edu,backfill1_2@blengerichgpu4000.chtc.wisc.edu,1,0,0.6805555555555556
505,rbfe_OADMET-0006371_complex_OADMET-0006094_complex,rbfe_OADMET-0006371_OADMET-0006094,complex,COMPLETED,,,19.36558722769855,0.0,inner,8865,NVIDIA L40S,8.9,45468,jcaicedogpu0004.chtc.wisc.edu,backfill1_6@jcaicedogpu0004.chtc.wisc.edu,1,0,2.4625
505,rbfe_OADMET-0006371_solvent_OADMET-0006094_solvent,rbfe_OADMET-0006371_OADMET-0006094,solvent,COMPLETED,,,18.9587675255838,0.0,inner,2449,NVIDIA H200,9.0,143166,mrudolphgpu4000.chtc.wisc.edu,backfill1_3@mrudolphgpu4000.chtc.wisc.edu,1,0,0.6802777777777778
505,rbfe_OADMET-0006404_complex_OADMET-0006400_complex,rbfe_OADMET-0006404_OADMET-0006400,complex,COMPLETED,,,-11.88149368873641,0.0,top,12438,NVIDIA A40,8.6,45490,xhuanggpu4000.chtc.wisc.edu,backfill1_4@xhuanggpu4000.chtc.wisc.edu,12,2,3.455
505,rbfe_OADMET-0006404_solvent_OADMET-0006400_solvent,rbfe_OADMET-0006404_OADMET-0006400,solvent,COMPLETED,,,-12.279339928113139,0.0,inner,2576,NVIDIA H200,9.0,143166,mrudolphgpu4000.chtc.wisc.edu,backfill1_6@mrudolphgpu4000.chtc.wisc.edu,1,0,0.7155555555555555
505,rbfe_OADMET-0006501_complex_OADMET-0006096_complex,rbfe_OADMET-0006501_OADMET-0006096,complex,COMPLETED,,,-9.572647393747346,0.0,inner,9442,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_1@zliu-chtcgpu5000.chtc.wisc.edu,1,0,2.622777777777778
505,rbfe_OADMET-0006501_complex_OADMET-0006400_complex,rbfe_OADMET-0006501_OADMET-0006400,complex,COMPLETED,,,16.783990711166037,0.0,top,17232,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_4@gpulab2003.chtc.wisc.edu,11,2,4.786666666666667
505,rbfe_OADMET-0006501_solvent_OADMET-0006096_solvent,rbfe_OADMET-0006501_OADMET-0006096,solvent,COMPLETED,,,-10.689313120982657,0.0,inner,2186,NVIDIA L40S,8.9,45468,jcaicedogpu0003.chtc.wisc.edu,backfill1_5@jcaicedogpu0003.chtc.wisc.edu,1,0,0.6072222222222222
505,rbfe_OADMET-0006501_solvent_OADMET-0006400_solvent,rbfe_OADMET-0006501_OADMET-0006400,solvent,COMPLETED,,,22.257189046126783,0.0,inner,2264,NVIDIA L40S,8.9,45468,jcaicedogpu0004.chtc.wisc.edu,backfill1_3@jcaicedogpu0004.chtc.wisc.edu,1,0,0.6288888888888889
505,rbfe_OADMET-0006514_complex_OADMET-0006096_complex,rbfe_OADMET-0006514_OADMET-0006096,complex,COMPLETED,,,81.02242278198605,0.0,inner,9734,NVIDIA H200,9.0,143166,ssilwalgpu4000.chtc.wisc.edu,backfill1_3@ssilwalgpu4000.chtc.wisc.edu,1,0,2.703888888888889
505,rbfe_OADMET-0006514_complex_OADMET-0006191_complex,rbfe_OADMET-0006514_OADMET-0006191,complex,COMPLETED,,,52.077549721403855,0.0,inner,9188,NVIDIA L40S,8.9,45460,dbrundagegpu5000.chtc.wisc.edu,backfill1_1@dbrundagegpu5000.chtc.wisc.edu,1,0,2.5522222222222224
505,rbfe_OADMET-0006514_complex_OADMET-0006371_complex,rbfe_OADMET-0006514_OADMET-0006371,complex,COMPLETED,,,98.00710586953436,0.0,inner,11938,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_5@gpulab2003.chtc.wisc.edu,1,0,3.3161111111111112
505,rbfe_OADMET-0006514_solvent_OADMET-0006096_solvent,rbfe_OADMET-0006514_OADMET-0006096,solvent,COMPLETED,,,81.32671491734703,0.0,inner,2680,NVIDIA H100 80GB HBM3,9.0,81081,glidein_23344_39494468@gpu021.rci.montana.edu,slot1_1@glidein_23344_39494468@gpu021.rci.montana.edu,1,0,0.7444444444444445
505,rbfe_OADMET-0006514_solvent_OADMET-0006191_solvent,rbfe_OADMET-0006514_OADMET-0006191,solvent,COMPLETED,,,56.517300066209565,0.0,inner,3207,NVIDIA RTX A5000,8.6,24361,glidein_3572203_1157457015@gpu09,slot1_4@glidein_3572203_1157457015@gpu09,1,0,0.8908333333333334
505,rbfe_OADMET-0006514_solvent_OADMET-0006371_solvent,rbfe_OADMET-0006514_OADMET-0006371,solvent,COMPLETED,,,106.55626321541321,0.0,inner,3122,NVIDIA A40,8.6,45739,glidein_1545382_715862460@gpu01,slot1_4@glidein_1545382_715862460@gpu01,1,0,0.8672222222222222
505,rbfe_OCNT-2312754_complex_OADMET-0006400_complex,rbfe_OCNT-2312754_OADMET-0006400,complex,COMPLETED,,,-54.573963100189964,0.0,top,12894,Tesla V100-PCIE-16GB,7.0,16144,glidein_2408623_461019339@mendel-g0002.mendel.sdmz.amnh.org,slot1_1@glidein_2408623_461019339@mendel-g0002.mendel.sdmz.amnh.org,1,0,3.5816666666666666
505,rbfe_OCNT-2312754_solvent_OADMET-0006400_solvent,rbfe_OCNT-2312754_OADMET-0006400,solvent,COMPLETED,,,-53.58895939393858,0.0,inner,3419,NVIDIA A100-SXM4-80GB MIG 3g.40gb,8.0,40100,gpu2011.chtc.wisc.edu,slot2_1@gpu2011.chtc.wisc.edu,1,0,0.9497222222222222
506,rbfe_OADMET-0006097_complex_OADMET-0006093_complex,rbfe_OADMET-0006097_OADMET-0006093,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA L40,8.9,45468,gpu4000.chtc.wisc.edu,slot2_4@gpu4000.chtc.wisc.edu,11,2,0.0011111111111111111
506,rbfe_OADMET-0006097_solvent_OADMET-0006093_solvent,rbfe_OADMET-0006097_OADMET-0006093,solvent,COMPLETED,,,19.758753173078617,0.0,top,3119,NVIDIA H200,9.0,143166,ssilwalgpu4000.chtc.wisc.edu,backfill1_1@ssilwalgpu4000.chtc.wisc.edu,11,2,0.8663888888888889
506,rbfe_OADMET-0006101_complex_OADMET-0006093_complex,rbfe_OADMET-0006101_OADMET-0006093,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3825,NVIDIA A100-SXM4-80GB,8.0,81154,gpu2008.chtc.wisc.edu,slot2_4@gpu2008.chtc.wisc.edu,11,1,1.0625
506,rbfe_OADMET-0006101_solvent_OADMET-0006093_solvent,rbfe_OADMET-0006101_OADMET-0006093,solvent,COMPLETED,,,9.699891873747735,0.0,inner,3581,Quadro RTX 6000,7.5,22684,glidein_1595633_117466926@qa-rtx6k-026.crc.nd.edu,slot1_1@glidein_1595633_117466926@qa-rtx6k-026.crc.nd.edu,1,0,0.9947222222222222
506,rbfe_OADMET-0006362_complex_OADMET-0006118_complex,rbfe_OADMET-0006362_OADMET-0006118,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,2438,NVIDIA H200,9.0,143158,dbrundage-chtcgpu5000.chtc.wisc.edu,backfill1_1@dbrundage-chtcgpu5000.chtc.wisc.edu,11,1,0.6772222222222222
506,rbfe_OADMET-0006362_solvent_OADMET-0006118_solvent,rbfe_OADMET-0006362_OADMET-0006118,solvent,COMPLETED,,,1.5447899241139185,0.0,top,3617,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_5@gpu4002.chtc.wisc.edu,11,2,1.0047222222222223
506,rbfe_OADMET-0006373_complex_OADMET-0006101_complex,rbfe_OADMET-0006373_OADMET-0006101,complex,FAILED,SimulationNaNError,"Propagating replica 1 at state 1 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,2,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_4@gpulab2003.chtc.wisc.edu,11,2,0.0005555555555555556
506,rbfe_OADMET-0006373_complex_OADMET-0006362_complex,rbfe_OADMET-0006373_OADMET-0006362,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3,NVIDIA A100 80GB PCIe,8.0,81153,glidein_789498_97767904@epyc01,slot1_1@glidein_789498_97767904@epyc01,11,2,0.0008333333333333334
506,rbfe_OADMET-0006373_solvent_OADMET-0006101_solvent,rbfe_OADMET-0006373_OADMET-0006101,solvent,COMPLETED,,,121.60013915435084,0.0,inner,2727,NVIDIA H100 80GB HBM3,9.0,81089,gpu4003.chtc.wisc.edu,slot2_1@gpu4003.chtc.wisc.edu,1,0,0.7575
506,rbfe_OADMET-0006373_solvent_OADMET-0006362_solvent,rbfe_OADMET-0006373_OADMET-0006362,solvent,COMPLETED,,,105.2278730341019,0.0,top,2895,NVIDIA L40S,8.9,45468,jcaicedogpu0002.chtc.wisc.edu,backfill1_5@jcaicedogpu0002.chtc.wisc.edu,1,0,0.8041666666666667
506,rbfe_OADMET-0006466_complex_OADMET-0006097_complex,rbfe_OADMET-0006466_OADMET-0006097,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,1771,NVIDIA L40,8.9,45468,jcaicedogpu0001.chtc.wisc.edu,backfill1_5@jcaicedogpu0001.chtc.wisc.edu,11,1,0.49194444444444446
