status,wall_clock_s,wall_clock_h,host,size_mb,cluster_id,transform_name,is_complex
COMPLETED,8543.0,2.3730555555555557,blengerichgpu4000,11.8,454,rbfe_OADMET-0006463_complex_OADMET-0006257_complex,True
COMPLETED,9384.0,2.6066666666666665,blengerichgpu4000,11.8,454,rbfe_OADMET-0006463_complex_OADMET-0006504_complex,True
COMPLETED,,,gpulab2003,3.7,454,rbfe_OADMET-0006463_complex_OADMET-0006610_complex,True
COMPLETED,3227.0,0.8963888888888889,rails05,1.8,454,rbfe_OADMET-0006463_solvent_OADMET-0006135_solvent,False
COMPLETED,3257.0,0.9047222222222222,mrudolphgpu4000,3.3,454,rbfe_OADMET-0006463_solvent_OADMET-0006146_solvent,False
COMPLETED,2239.0,0.6219444444444444,blengerichgpu4000,3.1,454,rbfe_OADMET-0006463_solvent_OADMET-0006257_solvent,False
COMPLETED,3105.0,0.8625,dbrundage-chtcgpu5000.chtc.wisc.edu,3.1,454,rbfe_OADMET-0006463_solvent_OADMET-0006504_solvent,False
COMPLETED,3079.0,0.8552777777777778,dbrundagegpu5000.chtc.wisc.edu,3.1,454,rbfe_OADMET-0006463_solvent_OADMET-0006610_solvent,False
COMPLETED,9537.0,2.6491666666666664,dbrundage-chtcgpu5000.chtc.wisc.edu,12.1,454,rbfe_OCNT-2318059_complex_OADMET-0006146_complex,True
COMPLETED,2273.0,0.6313888888888889,amuraligpu4000,3.4,454,rbfe_OCNT-2318059_solvent_OADMET-0006146_solvent,False
COMPLETED,9662.0,2.6838888888888888,gpu4004,11.8,455,rbfe_OADMET-0006425_complex_OADMET-0006145_complex,True
COMPLETED,8173.0,2.270277777777778,zliu-chtcgpu5000.chtc.wisc.edu,11.8,455,rbfe_OADMET-0006425_complex_OADMET-0006359_complex,True
COMPLETED,10065.0,2.7958333333333334,rails04,10.4,455,rbfe_OADMET-0006425_complex_OADMET-0006364_complex,True
COMPLETED,9206.0,2.5572222222222223,dsigpu4002,11.9,455,rbfe_OADMET-0006425_complex_OADMET-0006543_complex,True
COMPLETED,2788.0,0.7744444444444445,dsigpu4002,3.4,455,rbfe_OADMET-0006425_solvent_OADMET-0006145_solvent,False
COMPLETED,2266.0,0.6294444444444445,zliu-chtcgpu5000.chtc.wisc.edu,3.4,455,rbfe_OADMET-0006425_solvent_OADMET-0006359_solvent,False
COMPLETED,,,gchrysosgpu4000,1.5,455,rbfe_OADMET-0006425_solvent_OADMET-0006364_solvent,False
COMPLETED,,,mrudolphgpu4000,1.5,455,rbfe_OADMET-0006425_solvent_OADMET-0006543_solvent,False
COMPLETED,8519.0,2.366388888888889,jcaicedogpu0003,11.8,455,rbfe_OADMET-0006508_complex_OADMET-0006425_complex,True
COMPLETED,,,gpu4000,1.5,455,rbfe_OADMET-0006508_solvent_OADMET-0006425_solvent,False
COMPLETED,13133.0,3.6480555555555556,spark-agpu225,10.4,455,rbfe_OADMET-0006576_complex_OADMET-0006508_complex,True
COMPLETED,13228.0,3.6744444444444446,gpu07,10.3,455,rbfe_OADMET-0006576_complex_OCNT-2311292_complex,True
COMPLETED,2136.0,0.5933333333333334,gpu03,1.9,455,rbfe_OADMET-0006576_solvent_OADMET-0006508_solvent,False
COMPLETED,2381.0,0.6613888888888889,jcaicedogpu0000,3.2,455,rbfe_OADMET-0006576_solvent_OCNT-2311292_solvent,False
COMPLETED,8252.0,2.292222222222222,xhuanggpu4001,11.8,455,rbfe_OADMET-0006614_complex_OADMET-0006359_complex,True
COMPLETED,,,gpulab2003,1.5,455,rbfe_OADMET-0006614_solvent_OADMET-0006359_solvent,False
COMPLETED,8923.0,2.4786111111111113,dsigpu4000,11.9,455,rbfe_OCNT-2316432_complex_OADMET-0006425_complex,True
COMPLETED,2820.0,0.7833333333333333,jcaicedogpu0003,3.4,455,rbfe_OCNT-2316432_solvent_OADMET-0006425_solvent,False
COMPLETED,13559.0,3.766388888888889,qa-v100-010.crc.nd.edu,10.8,456,rbfe_OADMET-0006355_complex_OADMET-0006144_complex,True
COMPLETED,2925.0,0.8125,dsigpu4002,3.4,456,rbfe_OADMET-0006355_solvent_OADMET-0006144_solvent,False
COMPLETED,9812.0,2.7255555555555557,blengerichgpu4000,12.2,456,rbfe_OADMET-0006398_complex_OADMET-0006144_complex,True
COMPLETED,3910.0,1.086111111111111,coba2000,3.5,456,rbfe_OADMET-0006398_solvent_OADMET-0006144_solvent,False
COMPLETED,14456.0,4.015555555555555,gpu2008,12.2,456,rbfe_OADMET-0006411_complex_OADMET-0006398_complex,True
COMPLETED,2855.0,0.7930555555555555,jcaicedogpu0003,3.4,456,rbfe_OADMET-0006411_solvent_OADMET-0006398_solvent,False
COMPLETED,10038.0,2.7883333333333336,rails06,10.8,456,rbfe_OADMET-0006447_complex_OADMET-0006144_complex,True
COMPLETED,,,gpu4002,3.3,456,rbfe_OADMET-0006447_complex_OADMET-0006212_complex,True
COMPLETED,3304.0,0.9177777777777778,gpu2011,3.4,456,rbfe_OADMET-0006447_solvent_OADMET-0006144_solvent,False
COMPLETED,,,gpu4002,2.6,456,rbfe_OADMET-0006447_solvent_OADMET-0006212_solvent,False
COMPLETED,9486.0,2.635,gpu01,10.9,456,rbfe_OADMET-0006524_complex_OADMET-0006355_complex,True
COMPLETED,2894.0,0.8038888888888889,3dd51df4d4e0,2.1,456,rbfe_OADMET-0006524_solvent_OADMET-0006355_solvent,False
COMPLETED,9190.0,2.5527777777777776,jcaicedogpu0001,12.2,456,rbfe_OCNT-2316557_complex_OADMET-0006144_complex,True
COMPLETED,2348.0,0.6522222222222223,dbrundage-chtcgpu5000.chtc.wisc.edu,3.4,456,rbfe_OCNT-2316557_solvent_OADMET-0006144_solvent,False
COMPLETED,9259.0,2.5719444444444446,zliu-chtcgpu5000.chtc.wisc.edu,12.1,456,rbfe_OCNT-2316920_complex_OADMET-0006447_complex,True
COMPLETED,2280.0,0.6333333333333333,gpu4006.chtc.wisc.edu,3.3,456,rbfe_OCNT-2316920_solvent_OADMET-0006447_solvent,False
COMPLETED,,,gpulab2003,9.9,457,rbfe_OADMET-0006142_complex_OCNT-2316690_complex,True
COMPLETED,3762.0,1.045,gpulab2004,4.2,457,rbfe_OADMET-0006142_solvent_OCNT-2316690_solvent,False
COMPLETED,,,gpulab2003,1.5,458,rbfe_OADMET-0006141_complex_OCNT-2318568_complex,True
COMPLETED,3225.0,0.8958333333333334,gpu4000,3.1,458,rbfe_OADMET-0006141_solvent_OCNT-2318568_solvent,False
COMPLETED,,,gpulab2003,3.1,461,rbfe_OADMET-0006608_complex_OADMET-0006138_complex,True
COMPLETED,,,gpulab2003,4.5,461,rbfe_OADMET-0006608_complex_OCNT-2315710_complex,True
COMPLETED,,,gpulab2003,3.2,461,rbfe_OADMET-0006608_complex_OCNT-2316356_complex,True
COMPLETED,3103.0,0.8619444444444444,dsigpu4001,4.1,461,rbfe_OADMET-0006608_solvent_OADMET-0006138_solvent,False
COMPLETED,,,ahlquist0001,3.1,461,rbfe_OADMET-0006608_solvent_OCNT-2315710_solvent,False
COMPLETED,2570.0,0.7138888888888889,gpu4000,4.2,461,rbfe_OADMET-0006608_solvent_OCNT-2316356_solvent,False
COMPLETED,,,gpulab2003,1.6,465,rbfe_OADMET-0006134_complex_OCNT-2311864_complex,True
COMPLETED,,,gpulab2003,0.8,465,rbfe_OADMET-0006134_solvent_OCNT-2311864_solvent,False
COMPLETED,7703.0,2.1397222222222223,jcaicedogpu0004,11.1,468,rbfe_OADMET-0006131_complex_OADMET-0006393_complex,True
COMPLETED,2694.0,0.7483333333333333,mrudolphgpu4000,3.3,468,rbfe_OADMET-0006131_solvent_OADMET-0006393_solvent,False
COMPLETED,9744.0,2.7066666666666666,ahlquist0000,11.2,468,rbfe_OADMET-0006149_complex_OADMET-0006393_complex,True
COMPLETED,2215.0,0.6152777777777778,gchrysosgpu4000,3.4,468,rbfe_OADMET-0006149_solvent_OADMET-0006393_solvent,False
COMPLETED,,,vetsigian0001,2.7,468,rbfe_OCNT-2315366_complex_OADMET-0006149_complex,True
COMPLETED,,,gpu2004,2.1,468,rbfe_OCNT-2315366_solvent_OADMET-0006149_solvent,False
COMPLETED,8705.0,2.4180555555555556,gpu4006.chtc.wisc.edu,12.0,469,rbfe_OADMET-0006130_complex_OCNT-2317682_complex,True
COMPLETED,2320.0,0.6444444444444445,gpu4000,3.4,469,rbfe_OADMET-0006130_solvent_OCNT-2317682_solvent,False
COMPLETED,10679.0,2.966388888888889,rails04,10.6,471,rbfe_OADMET-0006128_complex_OCNT-2318059_complex,True
COMPLETED,3783.0,1.0508333333333333,qa-rtx6k-024.crc.nd.edu,1.9,471,rbfe_OADMET-0006128_solvent_OCNT-2318059_solvent,False
COMPLETED,,,gpulab2003,3.9,471,rbfe_OADMET-0006482_complex_OADMET-0006128_complex,True
COMPLETED,,,ahlquist0000,4.0,471,rbfe_OADMET-0006482_complex_OADMET-0006148_complex,True
COMPLETED,2237.0,0.6213888888888889,mkhodakgpu4000,3.4,471,rbfe_OADMET-0006482_solvent_OADMET-0006128_solvent,False
COMPLETED,2292.0,0.6366666666666667,amuraligpu4000,3.4,471,rbfe_OADMET-0006482_solvent_OADMET-0006148_solvent,False
COMPLETED,8861.0,2.461388888888889,gchrysosgpu4000,11.3,474,rbfe_OADMET-0006129_complex_OADMET-0006125_complex,True
COMPLETED,3426.0,0.9516666666666667,qa-rtx6k-026.crc.nd.edu,1.8,474,rbfe_OADMET-0006129_solvent_OADMET-0006125_solvent,False
COMPLETED,9920.0,2.7555555555555555,gpu4003,11.3,474,rbfe_OADMET-0006303_complex_OADMET-0006129_complex,True
COMPLETED,2288.0,0.6355555555555555,gpu4000,3.3,474,rbfe_OADMET-0006303_solvent_OADMET-0006129_solvent,False
COMPLETED,13113.0,3.6425,gpu2009,11.3,474,rbfe_OADMET-0006366_complex_OADMET-0006125_complex,True
COMPLETED,2775.0,0.7708333333333334,gpu09,1.8,474,rbfe_OADMET-0006366_solvent_OADMET-0006125_solvent,False
COMPLETED,,,gpulab2003,1.5,474,rbfe_OADMET-0006540_complex_OADMET-0006125_complex,True
COMPLETED,3991.0,1.1086111111111112,qa-rtx6k-025.crc.nd.edu,1.8,474,rbfe_OADMET-0006540_solvent_OADMET-0006125_solvent,False
COMPLETED,13856.0,3.848888888888889,gpu04,10.0,474,rbfe_OADMET-0006542_complex_OADMET-0006546_complex,True
COMPLETED,3879.0,1.0775,ahlquist0000,3.3,474,rbfe_OADMET-0006542_solvent_OADMET-0006546_solvent,False
COMPLETED,19444.0,5.401111111111111,ahlquist0002,11.2,474,rbfe_OADMET-0006606_complex_OADMET-0006125_complex,True
COMPLETED,8735.0,2.426388888888889,gchrysosgpu4000,11.4,474,rbfe_OADMET-0006606_complex_OADMET-0006462_complex,True
COMPLETED,,,gpu021,1.3,474,rbfe_OADMET-0006606_solvent_OADMET-0006125_solvent,False
COMPLETED,2308.0,0.6411111111111111,dsigpu4001,3.3,474,rbfe_OADMET-0006606_solvent_OADMET-0006462_solvent,False
COMPLETED,8655.0,2.404166666666667,jcaicedogpu0003,11.3,474,rbfe_OCNT-2311187_complex_OADMET-0006202_complex,True
COMPLETED,13990.0,3.886111111111111,coba2000,11.3,474,rbfe_OCNT-2311187_complex_OADMET-0006366_complex,True
COMPLETED,9628.0,2.6744444444444446,dbrundage-chtcgpu5000.chtc.wisc.edu,11.3,474,rbfe_OCNT-2311187_complex_OADMET-0006542_complex,True
COMPLETED,2304.0,0.64,jcaicedogpu0001,3.3,474,rbfe_OCNT-2311187_solvent_OADMET-0006202_solvent,False
COMPLETED,4478.0,1.2438888888888888,gpulab2003,1.9,474,rbfe_OCNT-2311187_solvent_OADMET-0006366_solvent,False
COMPLETED,3151.0,0.8752777777777778,gpu03,1.9,474,rbfe_OCNT-2311187_solvent_OADMET-0006542_solvent,False
COMPLETED,11378.0,3.1605555555555553,qa-rtx6k-037.crc.nd.edu,10.4,476,rbfe_OADMET-0006123_complex_OADMET-0006224_complex,True
COMPLETED,3269.0,0.9080555555555555,qa-rtx6k-035.crc.nd.edu,2.0,476,rbfe_OADMET-0006123_solvent_OADMET-0006224_solvent,False
COMPLETED,11975.0,3.326388888888889,gpu04,10.4,476,rbfe_OADMET-0006224_complex_OADMET-0006566_complex,True
COMPLETED,13048.0,3.6244444444444444,gpu03,10.4,476,rbfe_OADMET-0006224_complex_OCNT-2312559_complex,True
COMPLETED,4289.0,1.1913888888888888,ahlquist0001,3.3,476,rbfe_OADMET-0006224_solvent_OADMET-0006566_solvent,False
COMPLETED,5098.0,1.416111111111111,gpu2001,3.3,476,rbfe_OADMET-0006224_solvent_OCNT-2312559_solvent,False
COMPLETED,13338.0,3.705,gpu2004,12.1,477,rbfe_OADMET-0006250_complex_OADMET-0006122_complex,True
COMPLETED,3056.0,0.8488888888888889,gpu07,1.9,477,rbfe_OADMET-0006250_solvent_OADMET-0006122_solvent,False
COMPLETED,,,gpulab2001,2.5,477,rbfe_OADMET-0006269_complex_OADMET-0006122_complex,True
COMPLETED,8891.0,2.4697222222222224,mrudolphgpu4001,12.0,477,rbfe_OADMET-0006269_complex_OCNT-2310748_complex,True
COMPLETED,,,amuraligpu4000,1.8,477,rbfe_OADMET-0006269_solvent_OADMET-0006122_solvent,False
COMPLETED,3109.0,0.8636111111111111,gpu03,1.9,477,rbfe_OADMET-0006269_solvent_OCNT-2310748_solvent,False
COMPLETED,9811.0,2.725277777777778,dsigpu4000,11.9,477,rbfe_OADMET-0006601_complex_OADMET-0006269_complex,True
COMPLETED,3865.0,1.073611111111111,vetsigian0001,3.1,477,rbfe_OADMET-0006601_solvent_OADMET-0006269_solvent,False
COMPLETED,16490.0,4.580555555555556,gitter0000,12.0,477,rbfe_OADMET-0006616_complex_OCNT-2310748_complex,True
COMPLETED,2354.0,0.6538888888888889,gpu4000,3.2,477,rbfe_OADMET-0006616_solvent_OCNT-2310748_solvent,False
COMPLETED,,,gchrysosgpu4000,2.9,479,rbfe_OCNT-2312754_complex_OADMET-0006120_complex,True
COMPLETED,,,zliu-chtcgpu5000.chtc.wisc.edu,2.2,479,rbfe_OCNT-2312754_solvent_OADMET-0006120_solvent,False
COMPLETED,10267.0,2.8519444444444444,3dd51df4d4e0,10.9,483,rbfe_OADMET-0006116_complex_OADMET-0006222_complex,True
COMPLETED,3568.0,0.9911111111111112,spark-agpu225,1.9,483,rbfe_OADMET-0006116_solvent_OADMET-0006222_solvent,False
COMPLETED,13297.0,3.693611111111111,gpu03,11.0,483,rbfe_OADMET-0006336_complex_OADMET-0006264_complex,True
COMPLETED,2883.0,0.8008333333333333,gpu04,1.9,483,rbfe_OADMET-0006336_solvent_OADMET-0006264_solvent,False
COMPLETED,,,gpulab2003,1.7,483,rbfe_OADMET-0006522_complex_OADMET-0006116_complex,True
COMPLETED,,,dbrundage-chtcgpu5000.chtc.wisc.edu,1.7,483,rbfe_OADMET-0006522_complex_OCNT-2315472_complex,True
COMPLETED,3073.0,0.8536111111111111,vetsigian0001,2.0,483,rbfe_OADMET-0006522_solvent_OADMET-0006116_solvent,False
COMPLETED,3883.0,1.0786111111111112,gpu01,2.0,483,rbfe_OADMET-0006522_solvent_OCNT-2315472_solvent,False
COMPLETED,12925.0,3.5902777777777777,gpu04,10.9,483,rbfe_OADMET-0006567_complex_OADMET-0006264_complex,True
COMPLETED,2198.0,0.6105555555555555,gpu4000,3.4,483,rbfe_OADMET-0006567_solvent_OADMET-0006264_solvent,False
COMPLETED,8863.0,2.4619444444444443,amuraligpu4000,12.4,483,rbfe_OCNT-2315472_complex_OADMET-0006264_complex,True
COMPLETED,2246.0,0.6238888888888889,amuraligpu4000,3.4,483,rbfe_OCNT-2315472_solvent_OADMET-0006264_solvent,False
COMPLETED,17317.0,4.810277777777777,gitter0000,12.2,484,rbfe_OADMET-0006251_complex_OADMET-0006151_complex,True
COMPLETED,3129.0,0.8691666666666666,jcaicedogpu0000,3.6,484,rbfe_OADMET-0006251_solvent_OADMET-0006151_solvent,False
COMPLETED,8429.0,2.341388888888889,mkhodakgpu4000,12.2,484,rbfe_OADMET-0006372_complex_OADMET-0006155_complex,True
COMPLETED,2197.0,0.6102777777777778,blengerichgpu4000,3.4,484,rbfe_OADMET-0006372_solvent_OADMET-0006155_solvent,False
COMPLETED,12863.0,3.5730555555555554,gpu2008,12.1,484,rbfe_OADMET-0006544_complex_OADMET-0006552_complex,True
COMPLETED,2265.0,0.6291666666666667,zliu-chtcgpu5000.chtc.wisc.edu,3.4,484,rbfe_OADMET-0006544_solvent_OADMET-0006552_solvent,False
COMPLETED,8356.0,2.321111111111111,gchrysosgpu4000,12.1,484,rbfe_OADMET-0006552_complex_OADMET-0006155_complex,True
COMPLETED,8766.0,2.435,gpu03,10.8,484,rbfe_OADMET-0006552_complex_OADMET-0006340_complex,True
COMPLETED,3131.0,0.8697222222222222,gpu2004,3.4,484,rbfe_OADMET-0006552_solvent_OADMET-0006155_solvent,False
COMPLETED,3077.0,0.8547222222222223,gpu07,2.1,484,rbfe_OADMET-0006552_solvent_OADMET-0006340_solvent,False
COMPLETED,10233.0,2.8425,3dd51df4d4e0,10.8,484,rbfe_OCNT-2317888_complex_OADMET-0006115_complex,True
COMPLETED,,,gpu4002,4.1,484,rbfe_OCNT-2317888_complex_OADMET-0006151_complex,True
COMPLETED,8524.0,2.367777777777778,zliu-chtcgpu5000.chtc.wisc.edu,12.2,484,rbfe_OCNT-2317888_complex_OADMET-0006225_complex,True
COMPLETED,10086.0,2.8016666666666667,rails04,11.0,484,rbfe_OCNT-2317888_complex_OADMET-0006340_complex,True
COMPLETED,3137.0,0.8713888888888889,gpulab2001,3.5,484,rbfe_OCNT-2317888_solvent_OADMET-0006115_solvent,False
COMPLETED,,,jcaicedogpu0003,1.6,484,rbfe_OCNT-2317888_solvent_OADMET-0006151_solvent,False
COMPLETED,2216.0,0.6155555555555555,gchrysosgpu4000,3.4,484,rbfe_OCNT-2317888_solvent_OADMET-0006225_solvent,False
COMPLETED,,,dsigpu4002,1.6,484,rbfe_OCNT-2317888_solvent_OADMET-0006340_solvent,False
COMPLETED,,,gpu4000,3.2,486,rbfe_OADMET-0006246_complex_OADMET-0006113_complex,True
COMPLETED,,,gpu05,3.2,486,rbfe_OADMET-0006246_complex_OADMET-0006176_complex,True
COMPLETED,2217.0,0.6158333333333333,xhuanggpu4001,4.1,486,rbfe_OADMET-0006246_solvent_OADMET-0006113_solvent,False
COMPLETED,2266.0,0.6294444444444445,dsigpu4002,4.1,486,rbfe_OADMET-0006246_solvent_OADMET-0006176_solvent,False
COMPLETED,,,rails05,3.2,486,rbfe_OCNT-2312208_complex_OADMET-0006113_complex,True
COMPLETED,,,qa-rtx6k-026.crc.nd.edu,3.2,486,rbfe_OCNT-2312208_complex_OCNT-2316634_complex,True
COMPLETED,2265.0,0.6291666666666667,xhuanggpu4001,3.9,486,rbfe_OCNT-2312208_solvent_OADMET-0006113_solvent,False
COMPLETED,4451.0,1.236388888888889,ahlquist0000,3.9,486,rbfe_OCNT-2312208_solvent_OCNT-2316634_solvent,False
COMPLETED,,,vetsigian0001,3.2,486,rbfe_OCNT-2314578_complex_OCNT-2312208_complex,True
COMPLETED,3317.0,0.9213888888888889,dbrundage-chtcgpu5000.chtc.wisc.edu,4.1,486,rbfe_OCNT-2314578_solvent_OCNT-2312208_solvent,False
COMPLETED,,,gpulab2003,9.9,487,rbfe_OADMET-0006112_complex_OCNT-2316557_complex,True
COMPLETED,2757.0,0.7658333333333334,gchrysosgpu4000,4.0,487,rbfe_OADMET-0006112_solvent_OCNT-2316557_solvent,False
COMPLETED,,,gpu2001,1.7,488,rbfe_OADMET-0006302_complex_OADMET-0006111_complex,True
COMPLETED,3283.0,0.9119444444444444,gpulab2003,3.5,488,rbfe_OADMET-0006302_solvent_OADMET-0006111_solvent,False
COMPLETED,,,gpulab2003,3.9,488,rbfe_OADMET-0006334_complex_OADMET-0006427_complex,True
COMPLETED,8453.0,2.3480555555555553,jcaicedogpu0003,12.4,488,rbfe_OADMET-0006334_complex_OCNT-2309591_complex,True
COMPLETED,3208.0,0.8911111111111111,coba2000,3.4,488,rbfe_OADMET-0006334_solvent_OADMET-0006427_solvent,False
COMPLETED,2426.0,0.6738888888888889,dsigpu4002,3.5,488,rbfe_OADMET-0006334_solvent_OCNT-2309591_solvent,False
COMPLETED,8407.0,2.335277777777778,mkhodakgpu4000,12.3,488,rbfe_OADMET-0006427_complex_OADMET-0006192_complex,True
COMPLETED,9234.0,2.565,gpu4000,12.4,488,rbfe_OADMET-0006427_complex_OADMET-0006302_complex,True
COMPLETED,2216.0,0.6155555555555555,jcaicedogpu0003,3.4,488,rbfe_OADMET-0006427_solvent_OADMET-0006192_solvent,False
COMPLETED,2902.0,0.8061111111111111,jcaicedogpu0004,3.5,488,rbfe_OADMET-0006427_solvent_OADMET-0006302_solvent,False
COMPLETED,,,jcaicedogpu0004,1.7,488,rbfe_OADMET-0006477_complex_OADMET-0006196_complex,True
COMPLETED,,,gpu4002,1.5,488,rbfe_OADMET-0006477_solvent_OADMET-0006196_solvent,False
COMPLETED,,,gpu4000,1.7,488,rbfe_OCNT-2309591_complex_OADMET-0006196_complex,True
COMPLETED,2946.0,0.8183333333333334,xhuanggpu4000.chtc.wisc.edu,3.5,488,rbfe_OCNT-2309591_solvent_OADMET-0006196_solvent,False
COMPLETED,,,gpu4000,10.0,489,rbfe_OADMET-0006238_complex_OADMET-0006110_complex,True
COMPLETED,,,txie-dsigpu4000,3.1,489,rbfe_OADMET-0006238_complex_OADMET-0006114_complex,True
COMPLETED,,,vetsigian0001,3.1,489,rbfe_OADMET-0006238_complex_OADMET-0006153_complex,True
COMPLETED,,,gpulab2003,9.9,489,rbfe_OADMET-0006238_complex_OADMET-0006190_complex,True
COMPLETED,,,gpulab2003,3.1,489,rbfe_OADMET-0006238_complex_OADMET-0006343_complex,True
COMPLETED,2303.0,0.6397222222222222,jcaicedogpu0001,4.1,489,rbfe_OADMET-0006238_solvent_OADMET-0006110_solvent,False
COMPLETED,2226.0,0.6183333333333333,mkhodakgpu4000,4.0,489,rbfe_OADMET-0006238_solvent_OADMET-0006114_solvent,False
COMPLETED,,,gpu021,2.1,489,rbfe_OADMET-0006238_solvent_OADMET-0006153_solvent,False
COMPLETED,3397.0,0.9436111111111111,dsigpu4001,3.9,489,rbfe_OADMET-0006238_solvent_OADMET-0006190_solvent,False
COMPLETED,3049.0,0.8469444444444445,gpu021,2.6,489,rbfe_OADMET-0006238_solvent_OADMET-0006343_solvent,False
COMPLETED,,,ssilwalgpu4000,3.1,489,rbfe_OADMET-0006382_complex_OADMET-0006238_complex,True
COMPLETED,2971.0,0.8252777777777778,gpu09,2.7,489,rbfe_OADMET-0006382_solvent_OADMET-0006238_solvent,False
COMPLETED,,,xhuanggpu4000.chtc.wisc.edu,3.1,489,rbfe_OADMET-0006392_complex_OADMET-0006114_complex,True
COMPLETED,3329.0,0.9247222222222222,gpu2011,4.2,489,rbfe_OADMET-0006392_solvent_OADMET-0006114_solvent,False
COMPLETED,,,gpu2001,10.0,489,rbfe_OADMET-0006405_complex_OADMET-0006238_complex,True
COMPLETED,,,gpu4000,2.2,489,rbfe_OADMET-0006405_solvent_OADMET-0006238_solvent,False
COMPLETED,,,gpu4000,10.0,489,rbfe_OADMET-0006448_complex_OADMET-0006238_complex,True
COMPLETED,3543.0,0.9841666666666666,gpu014,2.7,489,rbfe_OADMET-0006448_solvent_OADMET-0006238_solvent,False
COMPLETED,,,gpu03,3.1,489,rbfe_OCNT-2316438_complex_OADMET-0006238_complex,True
COMPLETED,2934.0,0.815,jcaicedogpu0003,4.0,489,rbfe_OCNT-2316438_solvent_OADMET-0006238_solvent,False
COMPLETED,8652.0,2.4033333333333333,rails04,9.7,491,rbfe_OADMET-0006266_complex_OADMET-0006183_complex,True
COMPLETED,7584.0,2.1066666666666665,dsigpu4001,11.0,491,rbfe_OADMET-0006266_complex_OADMET-0006228_complex,True
COMPLETED,2353.0,0.6536111111111111,ssilwalgpu4000,3.3,491,rbfe_OADMET-0006266_solvent_OADMET-0006183_solvent,False
COMPLETED,,,gpu021,1.4,491,rbfe_OADMET-0006266_solvent_OADMET-0006228_solvent,False
COMPLETED,7424.0,2.062222222222222,blengerichgpu4000,11.2,491,rbfe_OADMET-0006290_complex_OADMET-0006244_complex,True
COMPLETED,,,gpu4000,1.4,491,rbfe_OADMET-0006290_solvent_OADMET-0006244_solvent,False
COMPLETED,,,gpu4002,3.2,491,rbfe_OADMET-0006603_complex_OCNT-2317298_complex,True
COMPLETED,,,amuraligpu4000,2.6,491,rbfe_OADMET-0006603_solvent_OCNT-2317298_solvent,False
COMPLETED,11358.0,3.155,coba2000,11.2,491,rbfe_OCNT-2317298_complex_OADMET-0006108_complex,True
COMPLETED,7449.0,2.069166666666667,amuraligpu4000,11.2,491,rbfe_OCNT-2317298_complex_OADMET-0006266_complex,True
COMPLETED,7447.0,2.068611111111111,jcaicedogpu0004,11.3,491,rbfe_OCNT-2317298_complex_OADMET-0006270_complex,True
COMPLETED,8565.0,2.379166666666667,mrudolphgpu4001,11.2,491,rbfe_OCNT-2317298_complex_OADMET-0006290_complex,True
COMPLETED,2220.0,0.6166666666666667,jcaicedogpu0004,3.4,491,rbfe_OCNT-2317298_solvent_OADMET-0006108_solvent,False
COMPLETED,,,gpu2005,1.5,491,rbfe_OCNT-2317298_solvent_OADMET-0006266_solvent,False
COMPLETED,3595.0,0.9986111111111111,gpu2009,3.5,491,rbfe_OCNT-2317298_solvent_OADMET-0006270_solvent,False
COMPLETED,3229.0,0.8969444444444444,gpulab2004,3.4,491,rbfe_OCNT-2317298_solvent_OADMET-0006290_solvent,False
COMPLETED,,,gpu2001,10.3,493,rbfe_OADMET-0006164_complex_OADMET-0006106_complex,True
COMPLETED,,,gpulab2003,3.3,493,rbfe_OADMET-0006164_complex_OCNT-2313639_complex,True
COMPLETED,,,gpu2005,2.3,493,rbfe_OADMET-0006164_solvent_OADMET-0006106_solvent,False
COMPLETED,,,gpu014,2.3,493,rbfe_OADMET-0006164_solvent_OCNT-2313639_solvent,False
COMPLETED,,,gpu4003,3.3,493,rbfe_OADMET-0006291_complex_OADMET-0006164_complex,True
COMPLETED,3724.0,1.0344444444444445,gpu2008,4.1,493,rbfe_OADMET-0006291_solvent_OADMET-0006164_solvent,False
COMPLETED,,,gpu021,3.3,493,rbfe_OCNT-2310167_complex_OADMET-0006164_complex,True
COMPLETED,2304.0,0.64,zliu-chtcgpu5000.chtc.wisc.edu,4.3,493,rbfe_OCNT-2310167_solvent_OADMET-0006164_solvent,False
COMPLETED,9891.0,2.7475,dbrundagegpu5000.chtc.wisc.edu,12.4,495,rbfe_OADMET-0006104_complex_OADMET-0006281_complex,True
COMPLETED,2951.0,0.8197222222222222,gpu4000,3.6,495,rbfe_OADMET-0006104_solvent_OADMET-0006281_solvent,False
COMPLETED,,,gpu021,4.1,495,rbfe_OADMET-0006286_complex_OADMET-0006281_complex,True
COMPLETED,3095.0,0.8597222222222223,gpu03,2.1,495,rbfe_OADMET-0006286_solvent_OADMET-0006281_solvent,False
COMPLETED,,,ahlquist0000,4.1,495,rbfe_OADMET-0006498_complex_OADMET-0006281_complex,True
COMPLETED,9797.0,2.721388888888889,blengerichgpu4000,12.3,495,rbfe_OADMET-0006498_complex_OADMET-0006591_complex,True
COMPLETED,9888.0,2.7466666666666666,jcaicedogpu0004,12.2,495,rbfe_OADMET-0006498_complex_OCNT-2317538_complex,True
COMPLETED,4395.0,1.2208333333333334,qa-rtx6k-024.crc.nd.edu,2.1,495,rbfe_OADMET-0006498_solvent_OADMET-0006281_solvent,False
COMPLETED,3350.0,0.9305555555555556,gpu019,2.2,495,rbfe_OADMET-0006498_solvent_OADMET-0006591_solvent,False
